-17.34	-44.94
-21.27	-43.02
-19.68	-44.89
-20.46	-45.95
-20.13	-48.7
-21.78	-45.96
-21.78	-46.56
-19.62	-41.63
-19.22	-44.93
-20.41	-42.9
-16.63	-45.06
-16.75	-41.5
-15.74	-43.02
-20.67	-43.08
-17.8	-41.78
-22.23	-45.93
-22.19	-44.97
-21.05	-44.08
-19.3	-48.92
-20.74	-46.86
-19.75	-46.37
-20.76	-43.18
-18.63	-44.05
-18.61	-43.56
-18.41	-46.41
-19.48	-44.15
-19.27	-45.55
-20.74	-43.88
-19.96	-43.8
-20.1	-42.45
-21.52	-42.46
-20.21	-41.98
-20.92	-44.23
-19.32	-41.25
-21.06	-43.76
-16.23	-45.99
-16	-43.04
-19.76	-44.08
-21.19	-45.06
-20.08	-43.78
-20.22	-42.65
-16.6	-40.57
-20.24	-42.9
-20.85	-43.47
-20.26	-44.3
-21.45	-43.12
-19.19	-46.24
-15.61	-42.54
-19.92	-43.17
-21.27	-43.17
-22.08	-43.82
-18.29	-43
-21.02	-44.31
-21.63	-43.02
-21.2	-42.86
-18.88	-47.58
-20.97	-42.51
-16.4	-42.26
-16.37	-40.53
-19.88	-43.8
-18.66	-43.08
-19.86	-47.44
-16.17	-42.29
-16	-39.94
-19.95	-43.41
-19.97	-42.14
-21.95	-43.7
-21.24	-43.55
-21.12	-44.22
-16.09	-41.74
-20.23	-42.81
-18.82	-42.44
-16.69	-45.41
-16.98	-40.68
-19.3	-47.52
-19.77	-43.85
-20.38	-42.25
-19.44	-43.11
-16.24	-40.14
-18.19	-42.41
-22.02	-46.33
-21.56	-43.91
-22.14	-44.09
-19.87	-42.13
-19.36	-41.38
-22.25	-45.7
-19.53	-45.96
-18.83	-50.12
-21.24	-45.5
-21.28	-42.55
-19	-44.04
-21.95	-43.16
-21.6	-44.1
-20.89	-45.13
-20.1	-41.92
-19.36	-42.56
-19.16	-43.71
-20.78	-43.69
-20.94	-44.91
-21.75	-42.81
-20.31	-42.6
-18.46	-43.3
-16.53	-40.17
-20.08	-45.29
-15.33	-42.62
-19.22	-43.25
-18.29	-44.22
-21.45	-43.55
-21.58	-45.07
-20.62	-43.94
-19.52	-42.01
-19.86	-42.96
-18.59	-41.48
-15.94	-44.86
-20.71	-44.98
-19.86	-49.77
-20.78	-42.26
-20.92	-42.83
-18.83	-42.28
-18.9	-41.36
-18.33	-45.83
-19.98	-44.85
-19.82	-43.36
-18	-43.39
-21.89	-45.59
-19.31	-46.04
-20.64	-46.5
-16.85	-44.35
-21.93	-45.92
-15.92	-44
-14.88	-44.09
-21.13	-44.26
-20.39	-42.15
-18.72	-41.16
-19.33	-42.15
-16.54	-44.51
-15.31	-42.01
-18.54	-42.76
-21.54	-43.01
-20.04	-44.27
-20.71	-46.31
-19.7	-43.95
-18.32	-42.14
-19.71	-44.55
-22.32	-45.52
-18.47	-41.38
-19.92	-42.7
-18.27	-42.67
-20	-41.74
-22.11	-45.05
-20.7	-42.71
-21.12	-46.61
-18.36	-42.6
-20.17	-42.52
-16.36	-45.06
-20.24	-46.36
-22.15	-45.75
-21.07	-42.63
-19.49	-41.98
-18.08	-42.57
-20.27	-45
-20.91	-46.99
-19.29	-43.17
-22.21	-44.97
-21.72	-44.98
-20.91	-44.5
-20.78	-47.09
-21.71	-44.44
-22.74	-45.74
-18.78	-42.36
-20.03	-44.14
-20.1	-42.83
-22.58	-46.17
-21.8	-42.94
-20.91	-43.09
-22.16	-46.17
-17.94	-43.22
-20.79	-43.34
-18.89	-43.08
-21.02	-43.58
-20.47	-42.48
-21.9	-44.51
-18.36	-43.17
-19.43	-45.79
-19.11	-46.69
-17.78	-40.24
-21.54	-46.04
-15.82	-42.87
-21.89	-44.51
-18.6	-43.37
-19.46	-44.24
-17.72	-42.27
-21.15	-43.21
-22.02	-45.83
-21.96	-43.31
-20.12	-42
-19.23	-42.09
-22.06	-45.04
-21.35	-43.24
-15.8	-42.23
-19.75	-41.61
-19.92	-46.82
-19.88	-46.02
-19.67	-43.68
-19.28	-42
-20.65	-42.85
-17.85	-41.5
-19.58	-42.64
-21.11	-44.17
-19	-45.96
-21.17	-43.01
-22.37	-46.09
-22.74	-46.37
-20.9	-42.02
-21.69	-45.25
-18.2	-45.24
-21.36	-45.51
-18.97	-41.64
-18.59	-48.7
-17.28	-42.73
-21.87	-45.78
-21.12	-42.94
-16.28	-44.77
-19.63	-42.1
-19.74	-47.93
-18.91	-48.27
-17.25	-40.57
-16.35	-46.9
-19.53	-50.33
-16.06	-46.25
-20.35	-42.73
-16.13	-45.74
-19.6	-42.29
-20.32	-46.36
-15.4	-42.3
-21.55	-45.43
-18.37	-46.03
-17.59	-44.73
-15.7	-44.02
-17.98	-46.9
-15.58	-43.6
-17.39	-42.73
-19.66	-48.3
-20.03	-42.26
-19.69	-43.92
-20.75	-42.88
-20.86	-42.24
-16.8	-42.34
-22.33	-45.09
-18.82	-42.7
-18.47	-42.3
-21.01	-42.84
-21.77	-42.53
-22.53	-45.36
